Sno,Date,State/UnionTerritory,Cured,Deaths,Confirmed,year,month,ActiveCase,RecoveryRate,MortalityRate
15383,2021-05-28,Delhi,1382359,23812,1422549,2021,May,16378,97.17478976119628,1.6738966460909257
15384,2021-05-28,Goa,134164,2538,152401,2021,May,15699,88.03354308698762,1.6653434032585088
15385,2021-05-28,Gujarat,742050,9734,800866,2021,May,49082,92.65594993419623,1.2154342923785002
15386,2021-05-28,Haryana,713934,7939,750062,2021,May,28189,95.18333151126174,1.0584458351442947
15387,2021-05-28,Himachal Pradesh,162643,2992,185819,2021,May,20184,87.52764787239195,1.610169035459237
15388,2021-05-28,Jammu and Kashmir,235617,3739,281628,2021,May,42272,83.66249094550258,1.3276378769156476
15389,2021-05-28,Jharkhand,316707,4926,334730,2021,May,13097,94.61566038299524,1.471633854151107
15390,2021-05-28,Karnataka,2094369,27405,2523998,2021,May,402224,82.97823532348282,1.0857774055288474
15391,2021-05-28,Kerala,2198135,8063,2448554,2021,May,242356,89.77278017964888,0.329296392891478
15392,2021-05-28,Ladakh,16345,185,18186,2021,May,1656,89.87682832948421,1.0172660288133728
15393,2021-05-28,Lakshadweep,5136,28,7364,2021,May,2200,69.74470396523628,0.38022813688212925
15394,2021-05-28,Madhya Pradesh,727700,7828,773855,2021,May,38327,94.03570436322049,1.0115590129933902
15395,2021-05-28,Maharashtra,5276203,92225,5672180,2021,May,303752,93.01896272685282,1.6259180773529756
15396,2021-05-28,Manipur,38901,748,47111,2021,May,7462,82.57307210630213,1.5877395937254568
15397,2021-05-28,Meghalaya,24325,524,33104,2021,May,8255,73.48054615756404,1.5828902851619138
15398,2021-05-28,Mizoram,8487,34,11382,2021,May,2861,74.56510279388509,0.2987172728870146
15399,2021-05-28,Nagaland,15744,338,21023,2021,May,4941,74.88940684012748,1.6077629263187936
15400,2021-05-28,Odisha,623628,2618,732739,2021,May,106493,85.1091589228907,0.357289566953581
15401,2021-05-28,Puducherry,84749,1455,100677,2021,May,14473,84.17910744261351,1.445215888435293
15402,2021-05-28,Punjab,493854,14004,556089,2021,May,48231,88.80844613002596,2.5183019264901843
15403,2021-05-28,Rajasthan,851998,8103,931200,2021,May,71099,91.49463058419244,0.8701675257731958
15404,2021-05-28,Sikkim,10370,240,14214,2021,May,3604,72.95624032643873,1.6884761502743775
15405,2021-05-28,Tamil Nadu,1643284,22289,1978621,2021,May,313048,83.05198418494497,1.1264916323035084
15406,2021-05-28,Telangana,526043,3207,567517,2021,May,38267,92.69202508471112,0.5650932042564364
15407,2021-05-28,Tripura,41590,485,49290,2021,May,7215,84.37817001420166,0.9839724081963886
15408,2021-05-28,Uttarakhand,278045,6201,323483,2021,May,39237,85.95351224021046,1.9169477221368663
15409,2021-05-28,Uttar Pradesh,1605696,19899,1683865,2021,May,58270,95.35776324111494,1.1817455674890802
15410,2021-05-28,West Bengal,1199120,14975,1331249,2021,May,117154,90.07480944586625,1.1248834740908726
15411,2021-05-29,Andaman and Nicobar Islands,6630,113,6936,2021,May,193,95.58823529411765,1.6291810841983851
15412,2021-05-29,Andhra Pradesh,1466990,10634,1657986,2021,May,180362,88.48024048453968,0.6413805665427814
15413,2021-05-29,Arunachal Pradesh,22352,111,26317,2021,May,3854,84.9336930501197,0.42178059809248775
15414,2021-05-29,Assam,340178,3168,398010,2021,May,54664,85.46971181628602,0.7959599005050124
15415,2021-05-29,Bihar,672868,5004,702682,2021,May,24810,95.75711345957346,0.7121286727139731
15416,2021-05-29,Chandigarh,56084,735,59577,2021,May,2758,94.13699917753495,1.2336975678533662
15417,2021-05-29,Chhattisgarh,905361,12915,965208,2021,May,46932,93.79957480667379,1.3380535594400378
15418,2021-05-29,Dadra and Nagar Haveli and Daman and Diu,9845,4,10207,2021,May,358,96.45341432350348,0.03918879200548643
15419,2021-05-29,Delhi,1385158,23951,1423690,2021,May,14581,97.29351193026572,1.6823184822538615
15420,2021-05-29,Goa,135560,2570,153456,2021,May,15326,88.33802523198833,1.6747471587947034
15421,2021-05-29,Gujarat,750015,9761,803387,2021,May,43611,93.35662638305075,1.2149810738784672
15422,2021-05-29,Haryana,718959,8035,752069,2021,May,25075,95.59747842285748,1.0683860124536446
15423,2021-05-29,Himachal Pradesh,165791,3056,187342,2021,May,18495,88.4964396664923,1.6312412593011711
15424,2021-05-29,Jammu and Kashmir,239254,3795,284431,2021,May,41382,84.11671020388073,1.3342427513175428
15425,2021-05-29,Jharkhand,318689,4945,335417,2021,May,11783,95.0127751425837,1.4742842491585102
15426,2021-05-29,Karnataka,2146621,27806,2546821,2021,May,372394,84.286292597713,1.0917924738330649
15427,2021-05-29,Kerala,2224405,8257,2470872,2021,May,238210,90.02510045036732,0.3341735225458866
15428,2021-05-29,Ladakh,16517,187,18310,2021,May,1606,90.20753686510103,1.0212998361551064
15429,2021-05-29,Lakshadweep,5404,29,7542,2021,May,2109,71.65208167594803,0.38451339167329623
15430,2021-05-29,Madhya Pradesh,733496,7891,775709,2021,May,34322,94.55813971476417,1.0172629168928038
15431,2021-05-29,Maharashtra,5307874,93198,5692920,2021,May,291848,93.2364059217414,1.6370860647962733
15432,2021-05-29,Manipur,39480,761,47843,2021,May,7602,82.51990886859102,1.5906193173505006
15433,2021-05-29,Meghalaya,25266,544,33835,2021,May,8025,74.67415398256243,1.6078025713019064
15434,2021-05-29,Mizoram,8643,35,11659,2021,May,2981,74.13157217600137,0.30019727249335276
15435,2021-05-29,Nagaland,15882,343,21215,2021,May,4990,74.86212585434833,1.6167805797784585
15436,2021-05-29,Odisha,635179,2651,739995,2021,May,102165,85.83557997013493,0.35824566382205286
15437,2021-05-29,Puducherry,86528,1476,101900,2021,May,13896,84.91462217860648,1.4484789008832188
15438,2021-05-29,Punjab,500651,14180,559795,2021,May,44964,89.43470377548924,2.533070141748319
15439,2021-05-29,Rajasthan,863175,8181,933848,2021,May,62492,92.43206603215941,0.8760526338333433
15440,2021-05-29,Sikkim,10597,243,14634,2021,May,3794,72.41355746890802,1.6605166051660518
15441,2021-05-29,Tamil Nadu,1674539,22775,2009700,2021,May,312386,83.32283425386873,1.133253719460616
15442,2021-05-29,Telangana,530025,3226,571044,2021,May,37793,92.81684073381385,0.5649301980232697
15443,2021-05-29,Tripura,42468,498,49885,2021,May,6919,85.13180314723866,0.9982960809862684
15444,2021-05-29,Uttarakhand,285170,6261,325425,2021,May,33994,87.63002227855881,1.9239456095874625
15445,2021-05-29,Uttar Pradesh,1613841,20053,1686138,2021,May,52244,95.71227266095657,1.189285811718851
15446,2021-05-29,West Bengal,1218516,15120,1343442,2021,May,109806,90.70104998950457,1.125467269893304
15447,2021-05-30,Andaman and Nicobar Islands,6660,113,6964,2021,May,191,95.63469270534176,1.6226306720275703
15448,2021-05-30,Andhra Pradesh,1487382,10738,1671742,2021,May,173622,88.97198251883364,0.6423239949705158
15449,2021-05-30,Arunachal Pradesh,22746,114,26778,2021,May,3918,84.94286354470087,0.425722608111136
15450,2021-05-30,Assam,344083,3245,403623,2021,May,56295,85.24861070850768,0.8039680593028642
15451,2021-05-30,Bihar,678036,5052,704173,2021,May,21085,96.28827006999701,0.7174373342914312
15452,2021-05-30,Chandigarh,56534,740,59740,2021,May,2466,94.633411449615,1.2387010378305994
15453,2021-05-30,Chhattisgarh,911752,12979,967645,2021,May,42914,94.22381141844374,1.3412976866516129
15454,2021-05-30,Dadra and Nagar Haveli and Daman and Diu,9877,4,10214,2021,May,333,96.7006070099863,0.039161934599569216
15455,2021-05-30,Delhi,1387538,24073,1424646,2021,May,13035,97.39528275796233,1.6897531035780116
15456,2021-05-30,Goa,136766,2597,154419,2021,May,15056,88.56811661777371,1.6817878628925198
15457,2021-05-30,Gujarat,757124,9790,805617,2021,May,38703,93.98063844233674,1.2152176530534982
15458,2021-05-30,Haryana,722711,8132,753937,2021,May,23094,95.85827463037363,1.0786047110037045
15459,2021-05-30,Himachal Pradesh,168529,3086,188604,2021,May,16989,89.35600517486374,1.6362325295327778
15460,2021-05-30,Jammu and Kashmir,243588,3841,286684,2021,May,39255,84.96742057456991,1.3398027096036054
15461,2021-05-30,Jharkhand,320336,4958,336240,2021,May,10946,95.27004520580537,1.4745419938139426
15462,2021-05-30,Karnataka,2189064,28298,2567449,2021,May,350087,85.26221942480649,1.102183529254135
15463,2021-05-30,Kerala,2252505,8455,2494385,2021,May,233425,90.30302058423219,0.338961307095737
15464,2021-05-30,Ladakh,16658,187,18448,2021,May,1603,90.29705117085864,1.013660017346054
15465,2021-05-30,Lakshadweep,5622,31,7631,2021,May,1978,73.67317520639497,0.4062377145852444
15466,2021-05-30,Madhya Pradesh,738491,7959,777349,2021,May,30899,95.00121567018161,1.0238644418401517
15467,2021-05-30,Maharashtra,5339838,94030,5713215,2021,May,279347,93.46467794402976,1.6458333880310823
15468,2021-05-30,Manipur,40044,776,48850,2021,May,8030,81.97338792221085,1.588536335721597
15469,2021-05-30,Meghalaya,26156,551,34448,2021,May,7741,75.9289363678588,1.599512308406874
15470,2021-05-30,Mizoram,8863,36,11988,2021,May,3089,73.93226559893226,0.3003003003003003
15471,2021-05-30,Nagaland,16039,350,21371,2021,May,4982,75.0503018108652,1.6377333770062235
15472,2021-05-30,Odisha,658646,2686,747143,2021,May,85811,88.15527951141883,0.3595027993302487
15473,2021-05-30,Puducherry,88246,1497,102896,2021,May,13153,85.76232312237599,1.4548670502254704
15474,2021-05-30,Punjab,506349,14305,562831,2021,May,42177,89.96466079515876,2.541615511583406
15475,2021-05-30,Rajasthan,871283,8251,936162,2021,May,56628,93.06968238403182,0.8813645501526446
15476,2021-05-30,Sikkim,10829,247,14907,2021,May,3831,72.64372442476689,1.6569396927617899
15477,2021-05-30,Tamil Nadu,1706298,23261,2039716,2021,May,310157,83.653704731443,1.1404038601452358
15478,2021-05-30,Telangana,533862,3247,574026,2021,May,36917,93.0031043889998,0.5656538205586507
15479,2021-05-30,Tripura,43190,507,50739,2021,May,7042,85.12189834249789,0.9992313604919293
15480,2021-05-30,Uttarakhand,289642,6360,327112,2021,May,31110,88.54520775758762,1.9442881948690358
15481,2021-05-30,Uttar Pradesh,1621743,20208,1688152,2021,May,46201,96.06617176652338,1.1970486069974742
15482,2021-05-30,West Bengal,1237290,15268,1354956,2021,May,102398,91.31588036807099,1.1268262585648539
15483,2021-05-31,Andaman and Nicobar Islands,6683,114,6984,2021,May,187,95.6901489117984,1.632302405498282
15484,2021-05-31,Andhra Pradesh,1508515,10832,1685142,2021,May,165795,89.51856876156431,0.6427944944699022
15485,2021-05-31,Arunachal Pradesh,23052,115,26950,2021,May,3783,85.53617810760667,0.42671614100185534
15486,2021-05-31,Assam,349773,3300,406868,2021,May,53795,85.96719329119026,0.811073861793014
15487,2021-05-31,Bihar,682166,5104,705648,2021,May,18378,96.67227852980524,0.7233068045257692
15488,2021-05-31,Chandigarh,57043,745,59922,2021,May,2134,95.19542071359433,1.2432829344814926
15489,2021-05-31,Chhattisgarh,917023,13016,969300,2021,May,39261,94.60672650366244,1.342824718869287
15490,2021-05-31,Dadra and Nagar Haveli and Daman and Diu,9913,4,10256,2021,May,339,96.655616224649,0.0390015600624025
15491,2021-05-31,Delhi,1389341,24151,1425592,2021,May,12100,97.45712658320193,1.694103221679134
15492,2021-05-31,Goa,138429,2625,155064,2021,May,14010,89.27217149048134,1.6928494041170097
15493,2021-05-31,Gujarat,762270,9815,807488,2021,May,35403,94.40016446064833,1.2154979392882619
15494,2021-05-31,Haryana,726081,8221,755389,2021,May,21087,96.12014472013757,1.0883134385065178
15495,2021-05-31,Himachal Pradesh,171398,3127,189465,2021,May,14940,90.46420183147283,1.6504367561291002
15496,2021-05-31,Jammu and Kashmir,247393,3870,288940,2021,May,37677,85.6208901502042,1.3393784176645671
15497,2021-05-31,Jharkhand,322060,4977,336943,2021,May,9906,95.58293242477214,1.477104436061886
15498,2021-05-31,Karnataka,2217117,28679,2587827,2021,May,342031,85.67485384455762,1.108227095551596
15499,2021-05-31,Kerala,2281518,8641,2514279,2021,May,224120,90.74243550536755,0.34367705413758776
15500,2021-05-31,Ladakh,16754,188,18497,2021,May,1555,90.57685030004866,1.0163810347623938
15501,2021-05-31,Lakshadweep,5890,32,7928,2021,May,2006,74.2936427850656,0.4036326942482341
15502,2021-05-31,Madhya Pradesh,743550,8019,778825,2021,May,27256,95.47074118062466,1.0296279652039932
15503,2021-05-31,Maharashtra,5362370,94844,5731815,2021,May,274601,93.5544849231875,1.6546940192591704
15504,2021-05-31,Manipur,40607,793,49882,2021,May,8482,81.40611843951726,1.5897518142817049
15505,2021-05-31,Meghalaya,27130,564,35190,2021,May,7496,77.09576584256891,1.6027280477408354
15506,2021-05-31,Mizoram,9015,38,12087,2021,May,3034,74.584264085381,0.31438735831885495
15507,2021-05-31,Nagaland,16151,363,21563,2021,May,5049,74.90145156054352,1.6834392245976906
15508,2021-05-31,Odisha,670527,2719,756684,2021,May,83438,88.6138731623769,0.3593309756780902
15509,2021-05-31,Puducherry,90141,1518,103826,2021,May,12167,86.81929381850404,1.4620615260146785
15510,2021-05-31,Punjab,511720,14432,565415,2021,May,39263,90.5034355296552,2.55246146635657
15511,2021-05-31,Rajasthan,880919,8317,938460,2021,May,49224,93.86857191569166,0.8862391577691111
15512,2021-05-31,Sikkim,10960,250,15171,2021,May,3961,72.24309537934217,1.6478808252587174
15513,2021-05-31,Tamil Nadu,1739280,23754,2068580,2021,May,305546,84.08086706823038,1.148323971033269
15514,2021-05-31,Telangana,537522,3263,575827,2021,May,35042,93.34782842763538,0.5666632512890156
15515,2021-05-31,Tripura,44063,513,51133,2021,May,6557,86.17331273345981,1.0032659926075138
15516,2021-05-31,Uttarakhand,291580,6401,328338,2021,May,30357,88.80482916994073,1.9495154383592517
15517,2021-05-31,Uttar Pradesh,1628456,20346,1690016,2021,May,41214,96.3574309355651,1.2038939276314544
15518,2021-05-31,West Bengal,1255932,15410,1366240,2021,May,94898,91.9261623140883,1.1279131045789905
15519,2021-06-01,Andaman and Nicobar Islands,6719,115,7005,2021,June,171,95.91720199857244,1.641684511063526
15520,2021-06-01,Andhra Pradesh,1528360,10930,1693085,2021,June,153795,90.27071883573477,0.6455671156498345
15521,2021-06-01,Arunachal Pradesh,23402,115,27272,2021,June,3755,85.80962158990907,0.421677911410971
15522,2021-06-01,Assam,354810,3365,411216,2021,June,53041,86.28312127932766,0.8183047352243104
15523,2021-06-01,Bihar,685362,5163,706761,2021,June,16236,96.97224379953053,0.730515690594133
15524,2021-06-01,Chandigarh,57526,753,60046,2021,June,1767,95.80321753322453,1.2540385704293375
15525,2021-06-01,Chhattisgarh,922674,13048,971463,2021,June,35741,94.97778093452864,1.3431288685209832
15526,2021-06-01,Dadra and Nagar Haveli and Daman and Diu,9957,4,10286,2021,June,325,96.80147773672954,0.038887808671981335
15527,2021-06-01,Delhi,1390963,24237,1426240,2021,June,11040,97.52657336773615,1.6993633610051604
15528,2021-06-01,Goa,140254,2649,155666,2021,June,12763,90.09931520049336,1.7017203499800855
15529,2021-06-01,Gujarat,766991,9833,809169,2021,June,32345,94.78749185893182,1.2151973197193664
15530,2021-06-01,Haryana,729752,8303,756635,2021,June,18580,96.44703192424352,1.097358700033702
15531,2021-06-01,Himachal Pradesh,173566,3143,190330,2021,June,13621,91.192139967425,1.6513424052960648
15532,2021-06-01,Jammu and Kashmir,251463,3907,290465,2021,June,35095,86.5725646807705,1.345084605718417
15533,2021-06-01,Jharkhand,323876,4991,337774,2021,June,8907,95.88541450792542,1.4776152101701139
15534,2021-06-01,Karnataka,2261590,29090,2604431,2021,June,313751,86.83624177411497,1.1169426258557051
15535,2021-06-01,Kerala,2310385,8815,2526579,2021,June,207379,91.44321234364729,0.3488907332800597
15536,2021-06-01,Ladakh,16859,189,18662,2021,June,1614,90.33865609259458,1.0127531882970742
15537,2021-06-01,Lakshadweep,6242,33,8077,2021,June,1802,77.2811687507738,0.40856753745202423
15538,2021-06-01,Madhya Pradesh,748573,8067,780030,2021,June,23390,95.96720638949783,1.0341909926541286
15539,2021-06-01,Maharashtra,5395370,95344,5746892,2021,June,256178,93.88326768625545,1.6590532761012386
15540,2021-06-01,Manipur,41153,807,50751,2021,June,8791,81.08805737817974,1.5901164509073713
15541,2021-06-01,Meghalaya,28107,578,35598,2021,June,6913,78.95668295971684,1.6236867239732569
15542,2021-06-01,Mizoram,9214,40,12399,2021,June,3145,74.31244455198,0.32260666182756675
15543,2021-06-01,Nagaland,16370,376,21680,2021,June,4934,75.50738007380073,1.7343173431734318
15544,2021-06-01,Odisha,680932,2754,764997,2021,June,81311,89.0110680172602,0.36000141177024225
15545,2021-06-01,Puducherry,91770,1536,104453,2021,June,11147,87.85769676313748,1.4705178405598691
15546,2021-06-01,Punjab,516624,14550,567607,2021,June,36433,91.01790499412445,2.5633933337679062
15547,2021-06-01,Rajasthan,888919,8385,939958,2021,June,42654,94.57007653533455,0.8920611346464417
15548,2021-06-01,Sikkim,11043,253,15317,2021,June,4021,72.09636351766011,1.6517594829274662
15549,2021-06-01,Tamil Nadu,1770503,24232,2096516,2021,June,301781,84.44977286126125,1.155822326183058
15550,2021-06-01,Telangana,540986,3281,578351,2021,June,34084,93.53939043936987,0.5673025550228149
15551,2021-06-01,Tripura,44908,519,51974,2021,June,6547,86.40474083195444,0.9985762111825144
15552,2021-06-01,Uttarakhand,294671,6452,329494,2021,June,28371,89.4313705257152,1.958154017979083
15553,2021-06-01,Uttar Pradesh,1633947,20497,1691488,2021,June,37044,96.59820229289241,1.2117733025596398
15554,2021-06-01,West Bengal,1273788,15541,1376377,2021,June,87048,92.5464462135011,1.1291237793133713
15555,2021-06-02,Andaman and Nicobar Islands,6745,118,7018,2021,June,155,96.11000284981476,1.6813907096038756
15556,2021-06-02,Andhra Pradesh,1546617,11034,1704388,2021,June,146737,90.74324625613417,0.6473878013691718
15557,2021-06-02,Arunachal Pradesh,23754,116,27642,2021,June,3772,85.93444757976991,0.4196512553360828
15558,2021-06-02,Assam,359802,3416,415898,2021,June,52680,86.51207748053609,0.8213552361396305
15559,2021-06-02,Bihar,688462,5222,707935,2021,June,14251,97.24932373734877,0.7376383425031959
15560,2021-06-02,Chandigarh,57915,758,60154,2021,June,1481,96.27788675732288,1.2600990790304882
15561,2021-06-02,Chhattisgarh,927145,13077,973349,2021,June,33127,95.25309010437161,1.343505772338596
15562,2021-06-02,Dadra and Nagar Haveli and Daman and Diu,10011,4,10300,2021,June,285,97.19417475728154,0.03883495145631068
15563,2021-06-02,Delhi,1392386,24299,1426863,2021,June,10178,97.5837203711919,1.7029665777303076
15564,2021-06-02,Goa,142031,2671,156569,2021,June,11867,90.71463699710671,1.7059571179479975
15565,2021-06-02,Gujarat,771860,9855,810730,2021,June,29015,95.2055554870302,1.2155711519248085
15566,2021-06-02,Haryana,733205,8383,757868,2021,June,16280,96.74573936358311,1.1061292995614012
15567,2021-06-02,Himachal Pradesh,175663,3181,191251,2021,June,12407,91.84945438193786,1.6632592770756756
15568,2021-06-02,Jammu and Kashmir,255145,3939,292360,2021,June,33276,87.2708304829662,1.3473115337255437
15569,2021-06-02,Jharkhand,325325,5000,338383,2021,June,8058,96.14105909575835,1.4776156012565644
15570,2021-06-02,Karnataka,2290861,29554,2618735,2021,June,298320,87.47968007453981,1.1285601635904359
15571,2021-06-02,Kerala,2334502,9009,2546339,2021,June,202828,91.680722794569,0.35380206641770795
15572,2021-06-02,Ladakh,16979,190,18750,2021,June,1581,90.55466666666668,1.0133333333333332
15573,2021-06-02,Lakshadweep,6566,33,8166,2021,June,1567,80.40656380112662,0.4041146216017634
15574,2021-06-02,Madhya Pradesh,752693,8112,781108,2021,June,20303,96.36221879688853,1.0385247622607885
15575,2021-06-02,Maharashtra,5431319,96198,5761015,2021,June,233498,94.27711957007577,1.6698099206476635
15576,2021-06-02,Manipur,41782,825,51549,2021,June,8942,81.05297871927681,1.600419018797649
15577,2021-06-02,Meghalaya,28867,592,36065,2021,June,6606,80.041591570775,1.6414806599195895
15578,2021-06-02,Mizoram,9347,44,12634,2021,June,3243,73.98290327687194,0.3482665822384043
15579,2021-06-02,Nagaland,16744,385,21854,2021,June,4725,76.6175528507367,1.7616912235746316
15580,2021-06-02,Odisha,692027,2791,773732,2021,June,78914,89.44014206469424,0.3607192154389375
15581,2021-06-02,Puducherry,93173,1550,105432,2021,June,10709,88.37260034904014,1.470141892404583
15582,2021-06-02,Punjab,521663,14649,569756,2021,June,33444,91.55901824640723,2.5711006114898307
15583,2021-06-02,Rajasthan,895033,8450,940960,2021,June,37477,95.11913365073967,0.8980190443802074
15584,2021-06-02,Sikkim,11377,257,15626,2021,June,3992,72.80814027902214,1.6446947395366698
15585,2021-06-02,Tamil Nadu,1802176,24722,2123029,2021,June,296131,84.88701755840358,1.164468313904332
15586,2021-06-02,Telangana,544294,3296,580844,2021,June,33254,93.70743263251407,0.567450124301878
15587,2021-06-02,Tripura,45772,525,52545,2021,June,6248,87.11009610809782,0.9991435912075365
15588,2021-06-02,Uttarakhand,296762,6497,330475,2021,June,27216,89.79862319388758,1.9659580906271277
15589,2021-06-02,Uttar Pradesh,1639572,20672,1692709,2021,June,32465,96.86083077481126,1.2212376728663936
15590,2021-06-02,West Bengal,1291510,15678,1385801,2021,June,78613,93.19592062641028,1.131331266177467
15591,2021-06-03,Andaman and Nicobar Islands,6781,119,7043,2021,June,143,96.27999432060201,1.6896209001845803
15592,2021-06-03,Andhra Pradesh,1562229,11132,1717156,2021,June,143795,90.97769800763588,0.6482812277975909
15593,2021-06-03,Arunachal Pradesh,24083,118,28018,2021,June,3817,85.9554572060818,0.4211578271111428
15594,2021-06-03,Assam,364191,3477,420076,2021,June,52408,86.69645492720365,0.8277073672383093
15595,2021-06-03,Bihar,691234,5268,709093,2021,June,12591,97.48143050347416,0.7429208862589252
15596,2021-06-03,Chandigarh,58276,761,60288,2021,June,1251,96.66268577494692,1.2622744161358812
15597,2021-06-03,Chhattisgarh,930389,13117,975141,2021,June,31635,95.41071496327199,1.345138805567605
15598,2021-06-03,Dadra and Nagar Haveli and Daman and Diu,10045,4,10331,2021,June,282,97.23163294937567,0.03871842028845223
15599,2021-06-03,Delhi,1393673,24402,1427439,2021,June,9364,97.63450487201204,1.7094951167790708
15600,2021-06-03,Goa,143742,2693,157275,2021,June,10840,91.39532665712923,1.7122873946908281
15601,2021-06-03,Gujarat,775958,9873,812063,2021,June,26232,95.5539163833348,1.215792370788966
15602,2021-06-03,Haryana,735910,8461,759039,2021,June,14668,96.95285749480593,1.1146989812117691
15603,2021-06-03,Himachal Pradesh,176957,3210,192142,2021,June,11975,92.09699076724506,1.6706394229267938
15604,2021-06-03,Jammu and Kashmir,258536,3963,294078,2021,June,31579,87.91409081944246,1.3476016567033238
15605,2021-06-03,Jharkhand,326597,5011,338915,2021,June,7307,96.3654603661685,1.478541817269817
15606,2021-06-03,Karnataka,2312060,30017,2635122,2021,June,293045,87.74015017141521,1.139112344703585
15607,2021-06-03,Kerala,2364210,9222,2566000,2021,June,192568,92.13600935307872,0.3593920498830865
15608,2021-06-03,Ladakh,17119,191,18841,2021,June,1531,90.8603577304814,1.0137466164216336
15609,2021-06-03,Lakshadweep,6833,35,8335,2021,June,1467,81.97960407918417,0.4199160167966407
15610,2021-06-03,Madhya Pradesh,756806,8157,782099,2021,June,17136,96.7660104411334,1.0429625916923562
15611,2021-06-03,Maharashtra,5460589,96751,5776184,2021,June,218844,94.536271697716,1.6749985803776335
15612,2021-06-03,Manipur,42404,839,52278,2021,June,9035,81.11251386816633,1.6048815945522015
15613,2021-06-03,Meghalaya,29578,616,36597,2021,June,6403,80.82083230865919,1.6831980763450556
15614,2021-06-03,Mizoram,9494,45,12859,2021,June,3320,73.831557663893,0.3499494517458589
15615,2021-06-03,Nagaland,16841,399,22072,2021,June,4832,76.30028996013048,1.8077201884740848
15616,2021-06-03,Odisha,702621,2831,782131,2021,June,76679,89.83418378762636,0.3619598251443812
15617,2021-06-03,Puducherry,94566,1567,106299,2021,June,10166,88.96226681342252,1.4741436890281188
15618,2021-06-03,Punjab,526089,14748,571970,2021,June,31133,91.9784254418938,2.5784569120758083
15619,2021-06-03,Rajasthan,901071,8515,942236,2021,June,32650,95.63113699752503,0.9037014081397867
15620,2021-06-03,Sikkim,11513,260,15876,2021,June,4103,72.51826656588561,1.6376921138825902
15621,2021-06-03,Tamil Nadu,1834439,25205,2148346,2021,June,288702,85.3884337066748,1.173228148538457
15622,2021-06-03,Telangana,546536,3313,583228,2021,June,33379,93.70880684740787,0.5680454299176309
15623,2021-06-03,Tripura,46230,534,53222,2021,June,6458,86.86257562662057,1.0033444816053512
15624,2021-06-03,Uttarakhand,299577,6535,331478,2021,June,25366,90.37613355939158,1.971473219942198
15625,2021-06-03,Uttar Pradesh,1644511,20787,1693992,2021,June,28694,97.07902988916123,1.227101426689146
15626,2021-06-03,West Bengal,1308896,15813,1394724,2021,June,70015,93.84623767856579,1.13377270341659
15627,2021-06-04,Andhra Pradesh,1578452,11213,1728577,2021,June,138912,91.3151106372467,0.6486838596140062
15628,2021-06-04,Andaman and Nicobar Islands,6820,119,7070,2021,June,131,96.46393210749646,1.6831683168316833
15629,2021-06-04,Arunachal Pradesh,24420,119,28382,2021,June,3843,86.04044817137623,0.41927982524135016
15630,2021-06-04,Assam,368981,3523,424385,2021,June,51881,86.94487316940986,0.8301424414152244
15631,2021-06-04,Bihar,693472,5296,710199,2021,June,11431,97.6447446419947,0.7457064850837583
15632,2021-06-04,Chandigarh,58502,762,60399,2021,June,1135,96.85921952350205,1.2616102915611187
15633,2021-06-04,Chhattisgarh,934243,13139,976760,2021,June,29378,95.64713952250297,1.3451615545272124
15634,2021-06-04,Dadra and Nagar Haveli,10091,4,10345,2021,June,250,97.54470758820686,0.03866602223296278
15635,2021-06-04,Delhi,1394731,24447,1427926,2021,June,8748,97.67529970040464,1.712063510293951
15636,2021-06-04,Goa,145437,2710,157847,2021,June,9700,92.13795637547751,1.7168523950407675
15637,2021-06-04,Gujarat,778976,9890,813270,2021,June,24404,95.78319623249352,1.2160783011791902
15638,2021-06-04,Haryana,738799,8532,760019,2021,June,12688,97.20796453772866,1.1226035138595218
15639,2021-06-04,Himachal Pradesh,178847,3233,193137,2021,June,11057,92.60110698623258,1.6739412955570399
15640,2021-06-04,Jammu and Kashmir,261230,3992,295879,2021,June,30657,88.2894696818632,1.3492001798032303
15641,2021-06-04,Jharkhand,327372,5021,339930,2021,June,7537,96.30570999911747,1.4770688082840586
15642,2021-06-04,Karnataka,2336096,30531,2653446,2021,June,286819,88.0400807101407,1.15061697128941
15643,2021-06-04,Kerala,2390779,9375,2584853,2021,June,184699,92.49187477972636,0.3626898705651734
15644,2021-06-04,Lakshadweep,7089,35,8479,2021,June,1355,83.60655737704919,0.41278452647717895
15645,2021-06-04,Ladakh,17256,193,18954,2021,June,1505,91.0414688192466,1.0182547219584257
15646,2021-06-04,Madhya Pradesh,760552,8207,782945,2021,June,14186,97.13990127020416,1.0482217780303853
15647,2021-06-04,Maharashtra,5486206,97394,5791413,2021,June,207813,94.73000803085534,1.6816966774775
15648,2021-06-04,Manipur,43187,849,52899,2021,June,8863,81.64048469725326,1.604945273067544
15649,2021-06-04,Meghalaya,30172,625,37149,2021,June,6352,81.21887533984764,1.6824140622896981
15650,2021-06-04,Mizoram,9602,47,13064,2021,June,3415,73.4996938150643,0.3597672994488671
15651,2021-06-04,Nagaland,17125,404,22240,2021,June,4711,77.00089928057554,1.816546762589928
15652,2021-06-04,Odisha,713055,2873,790970,2021,June,75042,90.14943676751331,0.36322490107083705
15653,2021-06-04,Puducherry,95516,1583,107114,2021,June,10015,89.17228373508598,1.4778647048938514
15654,2021-06-04,Punjab,530601,14840,574114,2021,June,28673,92.42084324715997,2.5848524857432493
